datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
09/04/2024 22:45:00,0.4372536881173297,-0.4115755555555556,3.059960004746026,0.0,-3.0856381373078,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:00:00,0.4064771485654063,-0.3772288888888889,3.0599600041954473,0.0,-3.089208263871965,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:15:00,0.38806203868113287,-0.3838888888888889,3.0599600029970584,0.0,-3.0641331527893025,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:30:00,0.3768062262570823,-0.3429655555555556,3.0599600017834234,0.0,-3.09380067248495,0.0,0.0,0.0,0.0,0.0
09/04/2024 23:45:00,0.3416765223784175,-0.3467455555555555,3.0599598840904627,0.0,-3.0548908509133246,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:00:00,0.3405154550904189,-0.3833033333333333,3.059959883798874,0.0,-3.01717200555596,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:15:00,0.31907015384688864,-0.3311792592592592,3.059959883792592,0.0,-3.0478507783802216,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:30:00,0.3176647025116184,-0.3823618518518518,3.0599598837864055,0.0,-2.995262734446172,0.0,0.0,0.0,0.0,0.0
10/04/2024 00:45:00,0.3133215853487323,-0.2616285185185186,3.0599598837803152,0.0,-3.111652950610529,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:00:00,0.24030494777245337,-0.3058414814814814,3.0599598813186657,0.0,-2.994423347609638,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:15:00,0.23857159017925242,-0.2420507407407406,3.0599598813128983,0.0,-3.05648073075141,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:30:00,0.22715808973419793,-0.1656540740740741,3.059959881301673,0.0,-3.121463896961797,0.0,0.0,0.0,0.0,0.0
10/04/2024 01:45:00,0.23157637420305932,-0.3453907407407406,3.0599598813023547,0.0,-2.9461455147646736,0.0,0.0,0.0,0.0,0.0
