datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
10/04/2024 02:45:00,0.0,-0.2778625925925926,0.2778625925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:00:00,0.0,-0.2754448148148148,0.2754448148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:15:00,0.0,-0.2743350340136055,0.2743350340136055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:30:00,0.0,-0.2783174074074074,0.2783174074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:45:00,0.0,-0.2034122222222222,0.2034122222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:00:00,0.0,-0.2446277777777777,0.2446277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:15:00,0.0,-0.3263888888888889,0.3263888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:30:00,0.0,-0.3253133333333333,0.3253133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:45:00,0.0,-0.4546,0.4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:00:00,0.0,-0.6326766666666667,0.6326766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:15:00,0.0,-0.4103744444444445,0.4026077777777779,0.0077666666666666,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:30:00,0.0,-0.3285011111111111,0.3030366666666667,0.0254644444444444,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:45:00,0.0,-0.3318855555555556,0.2880611111111112,0.0438244444444444,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:00:00,0.0,-0.3133281481481481,0.23211481481481477,0.0812133333333333,0.0,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:15:00,0.0,-0.2149196296296296,0.08763740740740739,0.1272822222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:30:00,0.0,-0.2112966666666666,0.03350111111111109,0.1777955555555555,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:45:00,-0.007246666666666707,-0.2208066666666666,0.0,0.2280533333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:00:00,-0.013916666666666688,-0.2511011111111111,0.0,0.2650177777777778,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:15:00,-0.07675703703703707,-0.2460207407407407,0.0,0.3227777777777778,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:30:00,-0.16552518518518522,-0.2203503703703703,0.0,0.3858755555555555,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:45:00,-0.2168296296296296,-0.2342037037037037,0.0,0.4510333333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:00:00,-0.18934370370370374,-0.327514074074074,0.0,0.5168577777777777,0,0.0,0.0,0.0,0.0,0.0
