datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
10/04/2024 05:45:00,-0.2976389333333331,2.578922782439534,-2.3725124322872726,0.0,0.0,0.0
10/04/2024 06:00:00,-0.3502098370370369,1.0430457929929184,-1.3849567588298959,0.0,0.0,0.0
10/04/2024 06:15:00,-0.2368134296296296,-0.023223513114131768,0,0.0,0.0,0.0
10/04/2024 06:30:00,-0.227537022222222,-0.07220376271325643,0,0.0,0.0,0.0
10/04/2024 06:45:00,-0.257730111111111,-0.0677094150184694,0,0.0,0.0,0.0
10/04/2024 07:00:00,-0.2890420962962964,-0.037616827781622675,0,0.0,0.0,0.0
10/04/2024 07:15:00,-0.280986703703704,-0.09840314317012297,0,0.0,0.0,0.0
10/04/2024 07:30:00,-0.247000548148148,-0.1529684682931149,0,0.0,0.0,0.0
10/04/2024 07:45:00,-0.259112074074074,-0.09727767072150179,0,0.0,0.0,0.0
10/04/2024 08:00:00,-0.3522408888888884,-0.007192393670518715,0,0.0,0.0,0.0
10/04/2024 08:15:00,-0.3571779999999999,-0.15587702550075583,0,0.0,0.0,0.0
10/04/2024 08:30:00,-0.3815646666666663,-0.20167902846111907,0,0.0,0.0,0.0
10/04/2024 08:45:00,-0.380860822222222,-0.16912466142152205,0,0.0,0.0,0.0
10/04/2024 09:00:00,-0.3148384444444447,-0.1881288302977684,0,0.0,0.0,0.0
10/04/2024 09:15:00,-0.2943064444444443,-0.29182800926646213,0,0.0,0.0,0.0
10/04/2024 09:30:00,-0.322034,-0.03502619717820887,0,0.0,0.0,0.0
10/04/2024 09:45:00,-0.3192288962962962,-0.5055959951479378,0,0.0,0.0,0.0
10/04/2024 10:00:00,-0.2777537037037037,-0.39544961672824563,0,0.0,0.0,0.0
10/04/2024 10:15:00,-0.2775167066346922,-0.2275227845304717,0,0.0,0.0,0.0
10/04/2024 10:30:00,-0.3035733333333332,-0.19909690099244037,0,0.0,0.0,0.0
10/04/2024 10:45:00,-0.3818271647940078,-0.8222258918962917,0,0.0,0.0,0.0
10/04/2024 11:00:00,-0.3425183703703706,-0.16520219746649967,0,0.0,0.0,0.0
10/04/2024 11:15:00,-0.3425727407407406,0.129475338555342,0,0.0,0.0,0.0
10/04/2024 11:30:00,-0.5957841481481477,0.013866739208775458,0,0.0,0.0,0.0
10/04/2024 11:45:00,-2.1123703786191563,1.7719641627329554,0,0.0,0.0,0.0
10/04/2024 12:00:00,-0.6958405405405409,0.007959041249726795,0,0.0,0.0,0.0
